"","Elevation","Aspect","Slope"
"1",1.42038251640582,-1.37783813267815,-0.33250577135315
"2",1.67608987985619,-0.707827157223744,0.246890839660699
"3",1.58066181210404,-0.189925931030266,2.07040385147534
"4",1.60929000911474,1.79132630807882,-0.253438745198874
"5",1.74514166112812,1.63752079186919,-0.973777302521419
"6",1.93236139959776,1.51336694824898,-0.47480911227602
"7",1.82191178224493,1.93651595418211,1.32737409168134
"8",1.43971079736735,1.81505087279533,0.20825213089977
"9",1.28799473263693,1.65433482901236,-0.487140139992598
"10",0.885781799838406,1.89950652487703,1.33887564647624
"11",0.677643915285779,1.93719661229021,1.31683012618318
"12",0.281580377775673,-1.42790011465022,-0.411546621642329
"13",0.0516303014781982,-1.32866023066614,0.977436966722022
"14",-0.159726409728702,1.30333911787098,-0.351721131737229
"15",-0.243656407757082,1.37297558471311,2.45823205205718
"16",-0.518428049983254,-0.826508558055504,0.108067457368796
"17",-0.595520096104597,-0.873013010638609,0.430066428051076
"18",-0.656642208424991,-1.47528465456271,-0.866030726237983
"19",-0.726773918473159,1.96049801758705,-1.31610160059988
"20",-0.679631491487942,0.642678519338548,-0.185308555212842
"21",-0.467085450148833,0.513876968082078,0.650015192208759
"22",-0.10411259668183,0.634625704761432,1.41244108054762
"23",0.0326248650589253,-0.179900178278216,-0.987118040214147
"24",0.0680068347686082,-0.672942230836502,-1.13158907149328
"25",0.0567247757299425,-1.05721092149495,-1.60583921972574
"26",-0.00382928523741082,-0.541560259505619,-1.62233728829814
"27",0.123906511093288,0.302142014887311,-0.683907325921232
"28",0.362535919036249,0.0951615151356967,-0.187000046396578
"29",0.494106427638435,0.252074984126722,-0.263125773772016
"30",0.665699974403912,-0.111856442728486,-1.28621445463923
"31",0.758131858031998,-0.190286290255005,0.128303174036611
"32",0.976071393466903,0.127194417153769,-0.648502717125356
"33",1.08839512705316,0.0620264677487043,-0.680769610181869
"34",1.26696273299689,-0.366882700449558,-1.14507537884244
"35",1.2589875936392,-1.02535367142831,-0.548060276382613
"37",-0.405358077071099,-1.41241167858551,-0.903870638506011
"38",-0.296069365634989,2.01104291567034,-1.01795090455824
"39",-0.163741715742013,1.71298532241921,-0.948350239399005
"40",-0.0939383940542352,1.54018835697717,-0.685681542865174
"41",0.0622438575486892,1.43134689482326,-1.32332710577853
"42",0.129998061123121,1.58555897817193,0.341511270806452
"43",0.29074231690053,1.63288164231525,0.400455337125472
"44",0.41699858742349,1.65441703982426,-0.0829463165482436
"45",0.658200911332745,1.51301096241742,0.567201360912256
"46",0.750413826486286,1.46487767771257,0.791065338641479
"47",0.986547708672914,1.64888957982243,0.370205949283491
"48",1.16339711079551,1.83735635389349,0.363115056071317
"49",1.57803658511264,-1.47740460351479,0.165873404951455
"50",1.66365253589991,0.833036318280126,-1.72345312603766
"51",-0.549207257695471,-1.348680440686,-1.31104952191582
"52",-0.62955458190007,-1.00775935738826,-1.81612107470953
"53",-0.646395091620225,-1.29480595539825,-1.60431457496572
"54",-0.676652184874679,-1.09692247513159,-1.65369234979765
"55",-0.679066780433124,-0.766251662122659,-1.48038412593382
"56",-0.567039792670407,0.659592720672752,0.0189027962591017
"57",-0.443443758726453,0.832977744844741,0.735496876863442
"58",-0.0644725390596843,0.781957070608841,0.902663881220727
"59",0.0444051858278978,1.09889568559954,0.92933659383393
"60",0.115030085403581,0.956097915553843,0.0414711803330971
"61",0.143876734565298,0.830111542998346,1.21763346842738
"62",0.450822635497056,0.694539087476983,0.375665322508449
"63",0.535252740679891,0.427124722768941,-0.979561030225833
"64",0.859136740793254,0.0274737749668888,-0.0532368176963961
"65",1.02296620629572,-0.124499309292642,-0.562717755655623
"66",1.39175818240321,0.0439414263563394,0.643270332927835
"67",1.50477992328028,-0.155863291256735,-0.990705047872832
"68",1.53633361461706,-0.532804420762642,-0.7915611361792
"69",1.48848969624871,-1.32988860012074,-0.846865078324299
"70",-0.51591060513183,1.92791436814866,-1.0373962339997
"71",-0.381252101593745,1.91373790063347,-0.0915385485763486
"72",-0.28667761819461,1.70952821525054,-1.49395802668331
"73",-0.1458647055173,1.90066899087688,0.181820777617588
"74",0.0176251469447882,1.63312110986597,0.567539277691515
"75",0.325634508747948,1.70793413946956,0.681611242915866
"76",0.442753182892182,1.77096933601436,0.0940781799369127
"77",0.717027776647199,1.71978981887354,0.685127539049207
"78",0.88115754450639,1.83267944706735,-0.0160266076053548
"79",1.31715100502208,1.96375946719265,0.626158804174509
"80",1.54363980455583,-1.41302505029284,0.53261075161207
"81",1.68248057594985,0.330701376707636,-1.38353514564249
"82",1.61047390150221,1.75309980481605,1.45856326298912
"83",1.24218822525967,-1.3687632224684,0.247051326136264
"84",1.08025221712361,-1.40968714003762,0.916660191481989
"85",0.707299981060396,-1.4650131013026,0.293979271502268
"86",0.562311671878604,1.50380048103686,-0.130454954519775
"87",0.459527677519585,-0.321399436400114,1.03375871136448
"88",0.517234654902224,-0.465372692081908,0.269318126968217
"89",0.514244347483284,-0.779990456361136,-0.0580033869257486
"90",0.4559915250682,-0.744945223495739,1.13552222285564
"91",0.390429341673744,-0.632821571875901,-0.305791701868509
"92",0.350442667934007,-0.889707406711642,0.171177745380251
"93",0.178381434979624,-0.863562318865286,0.493593520425967
"94",-0.0120776250720798,-1.13967196201774,2.64328148208504
"95",-0.37412838154987,-1.22517385552889,0.789820521421766
"96",-0.587279327197755,-1.0975733159035,-1.45548112571126
"97",-0.597793302816624,0.281110566944237,-1.59817857609737
"98",-0.53719302504206,0.302180733534227,-1.23518350733041
"99",-0.456492557996175,0.490132145790228,-0.515621482351049
"100",-0.256296791594667,0.161389954791677,-0.791638625056655
"101",-0.240584507594149,-0.648884189396489,-0.413041991814851
"102",-0.157047333757757,-0.353356676066794,-0.297234046917609
"103",-0.163468181614101,-0.779908028918638,-0.836889820899171
"104",0.0543111254474066,0.571635101893679,1.31564347642283
"105",0.267240660975112,0.71608857001555,0.671773317938326
"106",0.655346477285615,0.727440074589122,1.61920799565281
"107",0.933136690737023,0.658040931528323,2.7887847012354
"108",1.2506897200096,0.668684618469089,-0.0222306464834804
"109",1.38630495010011,0.708695256624267,0.531428936818414
"110",1.83668085909698,0.473880082027543,2.86982245975659
"111",2.20611952953881,0.454896017179229,1.81076212725442
"112",-0.365091023969186,-0.941575996174933,0.357190405117611
"113",-0.272669348616015,-0.851363813898537,1.72618052955722
"114",-0.136984454573034,-0.877860309765566,-0.433089261863761
"115",-0.137567283557876,-0.440767877012029,-1.05932421099283
"116",-0.205326301307318,-0.951794002024273,-0.651688102546571
"117",-0.187609442241517,-0.656644447154109,1.44477462054525
"118",0.0181677505322384,-1.25419465359769,0.103814459775773
"119",0.179015101287833,-1.04175435878736,0.664534993809259
"120",0.355425170807966,-1.43677914781385,-0.173287123438414
"121",0.483307389020726,-1.38524423801112,-0.331922831491352
"122",0.862600118598633,-1.42061472249485,0.751144100797318
"123",1.0927464829203,-1.46585701058564,1.79412935138179
"124",1.40047624835862,-1.39663593911494,-0.931993072422888
"125",1.50512967224754,-0.960730265259402,-1.48656392566705
"126",1.36067640997188,-0.208677995925936,-0.117445609549572
"127",1.26986791436015,-0.291245672016807,1.41493576172025
"128",1.40429629963633,-1.04202205223245,0.702873693717472
"129",1.56788366459189,-1.13929925704304,0.0498507410725961
"130",-0.480255869876364,0.558559140615749,-1.26038541867543
"131",-0.398010786785733,0.579438045516161,-0.629082059542971
"132",-0.242595286475274,0.487445617378247,-0.639663819271024
"133",-0.153477829227076,0.584333827860931,-0.920234830017588
"134",0.0255864830184755,0.309525523740412,-0.420348470113708
"135",0.15009135941469,0.292917597150066,0.831782905376483
"136",0.610149198713368,0.00826252443678049,-0.677899219566419
"137",0.763188820349074,0.784164214829072,-1.7930530237841
"138",0.926139384839647,0.0673757219640289,-0.297376226601158
"139",0.994741598582994,-0.444903855561185,-0.614027621912722
"140",1.3275622275337,0.603916525885297,1.01592145427432
"141",1.46885832648794,0.546006000072336,0.883865724028773
"142",1.84697533579257,0.608462220486813,-0.328504504705699
"143",1.99336049473533,0.486342491681669,0.538055766994776
"144",1.91317622595707,-0.153936401300128,-0.367740284147086
"145",1.95819976038868,-0.57035941999867,0.540345495885064
"146",1.81066074780287,-0.721627857383181,0.29339458428929
"147",1.81360784448295,-0.736030517267589,0.720669019457746
"148",1.6548362581105,-0.845170022369732,0.826818998247036
"149",1.53120282252306,-1.23785232753954,1.33743933234052
"150",1.16644281989139,-0.806120911813293,1.32355775367173
"151",1.05982991052729,-0.762192648067684,0.516496589177678
"152",1.15226840122031,-0.764459733397247,1.32944516508298
"153",1.02406999713137,-0.847034640318929,2.65645437641955
"154",0.663128638248503,-0.766955608847318,-0.835366391939808
"155",0.673404645016198,-0.749657301636646,1.12221581733788
"156",0.508277106467851,-0.327745096192912,1.43397167570703
"157",0.586854750506331,-0.652638130476582,3.66872254879326
"158",0.447484451659644,0.0210602610384764,-0.212490248749782
"159",0.464565561120807,-0.823041283953651,-0.506831647616562
"160",0.192966636698274,-0.92994510828512,1.55834070770867
"161",0.0739801414813759,-0.980416422724514,-0.504876939913454
"162",0.0909207315703858,-0.722320952923208,1.55518042730255
"163",-0.0501520999388163,-0.878759374249006,0.289382347520403
"164",-0.189658115674868,-0.779627366678282,0.0624179518102802
"165",-0.199048499132602,0.309361496083498,-1.59838595472186
"166",-0.0941159273354624,0.956252251672973,-0.449317515049871
"167",0.0566872791832743,0.310859916079155,-0.0855661930148863
"168",0.325911460812545,0.489338324117862,1.75002650421935
"169",0.489317556729854,0.783861710847235,0.295547771766205
"170",0.838901976875286,0.0497442579038346,1.42202185695168
"171",1.06986143908129,-0.0259250968315431,0.82068213635988
"172",1.4228573876109,0.419938516084281,0.00972266736854953
"173",-0.808488699866804,0.245351020360991,0.829383352193009
"174",-0.587268848527657,-0.522152075392463,0.402375408566367
"175",-0.573759821828456,-0.500602773136604,-1.07398028003207
"176",-0.604990110817171,-0.580250920018751,0.361653227374469
"177",-0.551968597674907,0.50650534186415,-0.84338981749558
"178",-0.425400340975163,-0.125427072101789,-0.677804849488591
"179",-0.315252675778049,-0.167069655949016,-0.477378238052099
"180",-0.389510706602388,-0.822110496530288,-0.434229925310801
"181",-0.472533778755617,-0.693624659743696,0.342681785425868
"182",-0.461686128854892,0.104730266894241,-0.0778598125902529
"183",-0.732231396301856,0.0274351949834479,-0.0971305002422561
"184",-0.971965452199272,0.184193755553783,0.236246459502493
"185",-1.11759511792747,-0.735625979757419,0.163174943378314
"186",-0.910409381538997,-0.867796555747568,-0.0543512534307127
"187",-0.864141191838011,-0.831469665736499,-1.01391961177441
"188",-0.905490488135392,-0.117359801122643,-1.22017091758545
"189",-0.928165514675064,-0.317030313028492,-1.27869675052477
"190",-0.914359424940973,-0.591415235935434,0.0968139743037386
"191",-0.899262242675587,0.193551334744032,0.169896380389655
"192",-1.25143661890683,0.324998024032274,0.961483376272473
"193",-1.74625183343261,-0.479777661165721,-0.921046321070367
"194",-1.7006076711437,-0.218113603831312,-0.0555103090166219
"195",-1.71054426828747,-0.625196565288529,-0.495827353804631
"196",-1.61848952372027,0.472708288742515,-1.50101724207465
"198",-1.52217904478275,0.772546739891235,1.51073632426625
"199",-1.14841650525443,0.975325726698383,1.50959301636151
"200",-1.00772567329272,0.768095708709764,0.610201209028445
"201",-0.820533946167402,0.920924588883299,0.763580566962279
"202",0.170241725696316,0.38196089670781,-0.733607079664819
"203",0.137667419368522,1.0032007240926,-0.320503107822085
"204",0.0316400999014705,0.286397890455018,0.581914701479678
"205",-0.681160354885405,0.301901858944063,2.0127964584116
"206",-0.897087581109569,0.335079862630595,1.03755180531401
"207",-1.24599076162833,0.526996761085213,0.442297296406884
"208",-1.40239620255621,0.461996919172489,0.868801198529929
"209",-1.68486175847521,0.075075628693278,-0.625739456195965
"210",-1.79143266588737,0.127191206955062,0.214533006632337
"211",-2.288865075271,0.61946041461911,-0.793363787897716
"212",-2.12199681214386,0.581775370891623,0.330877030407569
"213",-1.88100517522539,-0.199173796452134,-1.60451771522953
"214",-1.54353108157974,-0.167385012221058,1.01067199208205
"215",-1.42425659530302,0.0741961182421452,1.73590316686762
"216",-1.24600971537835,-0.601500307486425,-0.123289548320426
"217",-1.12130473858121,-0.341165415775822,2.36745406303882
"218",-0.687148883035453,0.176907110780206,2.05999988238399
"219",-0.381775313939155,-0.117690377774834,2.34532236288236
"220",-1.64922883809305,-0.485908847706764,0.816710955794424
"221",-1.81443565592818,0.987549618966953,0.191931546662318
"222",-2.12139950170433,0.784150971625483,-0.470469871237879
"223",-2.17699589945436,-0.345530728977575,-0.349377500876827
"224",-2.24785797782631,-0.598955541782491,0.135159856307848
"225",-2.24601566697137,-0.705993744749607,-0.612846652694508
"226",-2.42561798732984,0.0545835496972957,-0.98546291708877
"227",-2.46979518767421,-0.714626358116415,-1.38973438066278
"228",-1.13106749019228,-1.45329396722317,-0.514398304360784
"229",-0.993170517371035,-1.28336163618644,-0.303339880382789
"230",-0.717101312137648,1.56809408392884,-0.0758726878892502
"231",-0.661671935189714,1.15338373029208,-0.25058091275286
"232",-0.469734876268492,-1.09288635614694,-0.75588791119982
"233",-0.403668145608549,-1.14782391441617,-0.915315536144225
"234",-0.226578885095638,-0.774209511104684,-0.185856072914311
"235",-0.157612051588585,-0.71689673961927,-0.414807319024822
"236",-0.0793890285970222,-1.12313304930378,-0.278887000639939
"237",-0.00536628788762416,-1.02966065343003,-0.081518013846728
"238",0.116158425922707,-0.950731654564292,-1.22279655124236
"239",0.176433989591559,-1.40797034513432,-0.953636946115681
"240",0.897523799641539,-0.10798646089337,0.355037871330079
"241",0.034773253769772,1.6550673170336,-0.846622197905337
"242",-0.163782567656728,1.5774741684316,-0.964961081305047
"243",-0.242225622753689,1.71891008646672,-1.12950444616272
"244",-0.366677985213943,1.49121344398837,-0.158863070926844
"245",-0.44909116591064,1.59145118021209,-0.558383012494682
"246",-0.66517081437812,1.63992467965196,0.437928091178657
"247",-0.78480781117351,1.77124645282021,0.288650483695839
"248",-1.00382728420318,1.86269408601604,-1.28639429167471
"249",-1.04654135092964,1.82577002963156,-1.45210598767673
"250",-1.30138972421598,-1.12800220458189,0.856266619773895
"251",-1.71961807250596,-1.31071870044146,-1.2511821063236
"252",-1.67260768667247,2.01179602777927,-0.570216851784954
"253",-1.41887173092299,1.62521734803433,0.103454483235582
"254",-1.32113065103297,1.81974796990075,-1.03199623717995
"255",-1.0467038658259,-1.391784232743,-0.957018292921834
"256",-0.992687461143583,-1.43959935596993,-0.899303747030204
"257",-0.966113216349779,0.637553020107508,-1.53933225596843
"258",-1.78208102673132,-1.18502024205335,0.24962818341473
"259",-1.6812764286816,-1.25756435235983,-0.929788533240096
"260",-1.51610931349008,-0.989734385938057,-1.38329486296454
"261",-1.4840396644394,-1.08024333208056,-1.58033418172999
"262",-1.35513083580497,-1.13162236173262,0.035452911566864
"263",-1.21711351848833,-1.16986576726996,1.44258981494272
"264",-0.925218056788722,-1.22676284706465,0.420240439397415
"265",-2.17143589820961,-1.24147712434207,0.786812678374999
"266",-1.94131717116626,-1.16292917782978,1.92402578366006
"267",-1.60471232458913,-1.03072890707001,0.583872516998566
"268",-1.53074986659917,1.08681996782594,-0.831531969458378
"269",-2.39225193480304,-1.19352298619052,-0.147576178346311
"270",-2.10930269755157,-1.02963384601269,0.378705410494128
"271",-1.98233254299772,-0.877182990500131,0.912540997520289
"272",-1.82737271460108,-0.831479893204423,-0.600110279396837
"273",-1.78022552227445,-1.0324549946167,-0.210711364147106
"274",-0.899601787944155,0.46248907582302,-0.99101684578954
"299",-0.785492706618714,0.523305732567903,0.322941906161155
"300",-0.415796782769279,0.260242095257433,1.02771877900691
"301",-0.126210443321446,-0.773613490267097,-0.906266124944794
"302",-0.196505967945735,-1.15583896132907,0.18746233603952
"303",-0.219643769122206,-0.734881943161348,-0.635550495818251
"304",-0.22575042327906,-0.692661832799569,-1.35157874466571
"305",-0.152422527262872,0.389446783096656,-0.487211245915025
"306",-0.0618417898761297,0.201962217341437,-0.502377586580867
"307",0.143937764921656,0.200024768761159,-1.02531908595187
"308",0.208490753552764,-0.11011966196005,-0.535792124443432
"309",0.47359995881218,0.00305917377425156,0.978660324484381
"310",0.665102046505168,-0.0709786007873738,1.3401848527988
"311",0.920934982929948,0.153985506510532,-0.059836309419821
"312",0.969778738234325,0.0977557882929974,0.100739772304953
"313",0.693479711702416,0.203761169948166,-0.497880284986646
"314",0.545350376604536,-0.0820119821521797,0.0831397875977148
"315",0.368219839965099,-0.0848030245791663,0.0729491104197278
"316",0.316107795961944,-0.296153237467105,0.259483649330607
"317",0.317339664168932,-0.563335966091832,-0.474814614338918
"318",0.292208390595956,-0.175298953247402,-1.35916914466149
"319",0.159071107916026,0.26394478868832,-0.642869370543141
"320",0.0927526481795317,-0.852710851784063,-1.4149750322292
"321",0.137463523686415,-0.625302272435473,-1.50453618940815
"322",0.114525175822911,0.301968765041191,-1.23517347179409
"323",-0.294830448365564,0.550735404783374,0.606859419128951
"324",-0.482125006275004,0.382772817106119,0.413401066911737
"325",-0.804537478313068,0.23386950898425,0.126431884643261
"326",-0.936616865052202,0.419151906794567,0.602462786731162
"328",-0.980238383171947,1.93784481371388,0.18402390164279
"329",-0.795546253139683,-1.34086208781321,0.209745862522676
"330",-0.357611797675112,-1.40970540362331,1.95094076030359
"331",-0.148600662508988,-1.39446784652991,0.363039548996217
"332",0.180267342059929,-1.04808231026617,-0.14695914298655
"333",0.51740862577135,-0.824073205235519,0.619189447896754
"334",0.672465822203488,1.86131447752359,-0.209756632293465
"335",0.930593395307588,1.83197545350345,-0.31834692048143
"336",1.05672311046666,1.86546589114524,0.760051905696442
"337",1.43569957732942,1.87086903478072,1.39733431778858
"338",1.53693515493193,1.37405295861001,-1.69902106237593
"339",0.945091671177689,-0.68521847076713,0.170388211812316
"340",0.990980857758831,-0.531739787106478,2.7203884997436
"341",1.02270899488527,-0.452559522098619,2.88795265532262
"342",1.0508376333282,-0.716475788672039,1.85145131283509
"343",0.943647146085755,-1.05165795689022,0.400654074810468
"344",0.538118376052525,-1.15269113344562,2.21403561362732
"345",0.34777815936263,-1.22049486006406,0.593269032292007
"346",0.0949017691760652,-1.01573951463456,1.18097792827101
"347",-0.0802962600356575,-1.15284639654929,1.13382068818678
"348",-0.452394618750256,-1.44264444376071,0.757314554911148
"349",-0.636577272940081,-1.10244326040335,0.477037292326259
"350",-0.977420478932085,1.82034911016119,-0.564117671753049
"351",-1.11351202337858,-1.18667163562273,0.717781951691616
"352",-0.960565619239158,-1.44994605240773,-1.61483248837108
"353",-0.8825230896443,0.323217566057816,-0.333263390315632
"354",-0.677967863843091,0.612809466512805,-0.281447330883407
"355",-0.458386953957929,0.523691151483428,-0.146879201944532
"356",0.038016464523644,0.258483155503839,-0.93690127715342
"357",0.0784100569725042,0.658036664607433,-1.37255509018879
"358",0.0417162928816138,1.92408179153063,-1.40117832105507
"359",0.0288293537547099,0.922147051613971,-0.272322695492907
"360",0.124235497769923,1.06629076606316,-0.560001805001748
"361",0.180636544176976,0.461456935989362,-0.848740470861447
"362",0.327553945525079,0.726010779747332,-1.18216436410495
"363",0.395799635433564,0.563088381699752,-0.471511319545225
"364",0.632168947830866,0.471716936876351,-0.39051248287594
"365",0.773515967542979,0.511405929784487,-0.50328337697134
"366",1.07402120128571,0.440645043454878,0.390943199753928
"367",1.21071511200795,0.343210413924794,0.506921459713343
"368",1.10834921408864,0.129813703166897,-0.667238148678082
"369",1.31378703983768,-0.0467974308127629,-0.633244463149548
"370",1.54410571478639,0.607744416613158,0.75059250520587
"371",1.33247529480031,-1.03117214110068,-0.474824253208742
"372",1.2953572306353,0.962340887795895,-0.735924302300797
"373",1.22010389568684,0.603317357338264,-1.07370522774424
"374",1.03774215366019,0.309135754287365,-0.335526648974916
"375",0.903130011945354,0.359497385041464,-0.613971191990349
"376",0.630217846357294,0.383602936907687,0.34865294003234
"377",0.476852255802136,0.199758325125473,0.597814358433938
"378",0.26381439391301,-0.557096368791105,0.087130827990118
"379",0.22423612359286,-0.24466361175451,-1.18690041445621
"380",0.0893047873614703,-0.0654583703289316,-0.0589191659941974
"381",-0.0190782688705571,0.281562457937897,-0.428109990740975
"382",-0.145122094161238,0.233694834102,-1.59110530308719
"383",-0.180453141062509,-0.419020522951248,-1.05386487537984
"384",-0.234626631072019,0.298017277725681,-0.56724108339255
"385",-0.39217650053487,-0.0287004472843161,-0.259832138258878
"386",-0.592132472968684,-0.311217281870493,-0.333877589193624
"387",-0.671018820860043,0.242451624957956,1.55053757914608
"388",-0.870605273400788,-1.14181262483362,-1.53135520552272
"389",-0.785681452057706,-1.2739964077795,-0.143850501052457
"390",-0.812492951520396,-1.35640047931392,-0.932226651548227
"391",-0.647614214125414,-1.31046710826858,0.506562824526406
"392",-0.273156045963984,-1.19913272382332,0.125123652306719
"393",-0.0479881249078491,-1.34084122318462,0.913480332831794
"394",0.477339488115622,-1.3052681937445,0.93295782920603
"395",0.611859559056428,-1.47129104682808,1.02862857172779
"396",1.02566217151069,1.95033436260223,1.42860248996482
"397",1.20622542789498,1.71617874433802,-1.14507228453494
"398",1.30719770511069,-1.23835574698503,-1.10171228347498
"399",-0.239975419988926,0.256437514264611,-0.388096540094316
"400",-1.70926965093536,0.127395174334816,-0.668305356898384
